propertyid,address,city,state,zipcode,price,bedrooms,bathrooms,squarefeet,geometry
38597907,4600 NW 7TH ST,Miami,FL,33126,578501.0567366581,3.0,1.0,1767.0,POINT(-80.27078 25.778487)
38597921,546 SW 1ST ST APT 308,Miami,FL,33130,578501.0567366581,2.0,1.0,791.0,POINT(-80.203669 25.772536)
38597918,734 NE 90TH ST UNIT 304,Miami,FL,33138,280000.0,2.0,2.0,1270.0,POINT(-80.182143 25.857011)
38597925,3190 NW 38TH ST,Miami,FL,33142,222000.0,3.253236331756704,1.0,9592.0,POINT(-80.248114 25.81008)
38597931,3400 SW 27TH AVE APT 2003,Miami,FL,33133,578501.0567366581,3.0,3.5,2859.0,POINT(-80.237883 25.729653)
38597935,8775 PARK BLVD APT 416,Miami,FL,33172,578501.0567366581,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38597944,8775 PARK BLVD APT 506,Miami,FL,33172,106100.0,1.0,2.0,839.0,POINT(-80.337998 25.773512)
38597946,370 NW 85TH CT # 1801,Miami,FL,33126,116300.0,3.0,2.5,1174.0,POINT(-80.334111 25.774435)
38597955,546 SW 1ST ST APT 208,Miami,FL,33130,578501.0567366581,2.0,1.0,791.0,POINT(-80.203669 25.772536)
38597959,8950 NE 8TH AVE APT 415,Miami,FL,33138,164000.0,2.0,2.0,853.0,POINT(-80.18151 25.857436)
38597966,546 SW 1ST ST APT 509,Miami,FL,33130,578501.0567366581,2.0,1.0,791.0,POINT(-80.203669 25.772536)
38597965,150 NE 107TH ST,Miami,FL,33161,100.0,3.0,2.0,2148.0,POINT(-80.194788 25.873102)
38597964,171 NW 85TH PL,Miami,FL,33126,125000.0,4.0,3.0,1890.0,POINT(-80.334829 25.770788)
38597961,20478 NW 4TH CT,Miami,FL,33169,539400.0,3.0,2.5,1784.0,POINT(-80.210107 25.96179)
38597967,415 NW 85TH PL # 1707,Miami,FL,33126,86000.0,2.0,2.5,1024.0,POINT(-80.33411 25.774434)
38597989,8775 PARK BLVD APT 503,Miami,FL,33172,94500.0,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38597995,680 SW 7TH AVE APT 8,Miami,FL,33130,323000.0,2.0,1.0,703.0,POINT(-80.206054 25.767206)
38598000,950 BRICKELL BAY DR APT 300,Miami,FL,33131,410000.0,1.0,1.0,704.0,POINT(-80.190169 25.76501)
38597999,4801 NW 33RD AVE,Miami,FL,33142,255000.0,8.0,4.0,2845.0,POINT(-80.250525 25.81791)
38598002,7311 SW 13TH TER,Miami,FL,33144,46000.0,4.0,2.0,3236.0,POINT(-80.314006 25.757939)
38598011,3000 FLORIDA AVE # 357,Miami,FL,33133,27587600.0,1.0,1.0,731.0,POINT(-80.241013 25.728672)
38598007,50 BISCAYNE BLVD APT 807,Miami,FL,33132,240000.0,3.253236331756704,1.0,436.0,POINT(-80.188214 25.77482)
38598015,300 NE 2ND AVE,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,1.0,POINT(-80.191228 25.777594)
38598014,10543 SW 161ST PL,Miami,FL,33196,44400.0,3.0,2.0,1484.0,POINT(-80.456731 25.668142)
38598021,3175 NW 37TH ST,Miami,FL,33142,400000.0,3.253236331756704,2.0,4060.0,POINT(-80.248102 25.80978)
38598029,1815 SW 12TH AVE,Miami,FL,33129,578501.0567366581,3.0,2.0,2540.0,POINT(-80.213907 25.755122)
38598039,20393 NW 4TH PATH,Miami,FL,33169,491400.0,3.0,2.5,1784.0,POINT(-80.211351 25.96174)
38598048,3400 SW 27TH AVE APT 801,Miami,FL,33133,1600000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598049,1155 BRICKELL BAY DR APT 2101,Miami,FL,33131,250000.0,2.0,2.0,1200.0,POINT(-80.189109 25.762165)
38598047,2155 SW 72ND AVE,Miami,FL,33155,578501.0567366581,8.0,4.0,3512.0,POINT(-80.311345 25.750717)
38598054,546 SW 1ST ST APT 409,Miami,FL,33130,52000.0,2.0,1.0,791.0,POINT(-80.203669 25.772536)
38598052,1800 NE 114TH ST # 6,Miami,FL,33181,578501.0567366581,2.0,3.0,1950.0,POINT(-80.162905 25.880995)
38598059,1155 BRICKELL BAY DR APT 1701,Miami,FL,33131,288800.0,2.0,2.0,1200.0,POINT(-80.189109 25.762165)
38598058,4550 NW 7TH ST,Miami,FL,33126,180000.0,2.0,1.0,1265.0,POINT(-80.270397 25.778483)
38598065,415 NW 85TH PL # 1702,Miami,FL,33126,578501.0567366581,3.0,2.5,1174.0,POINT(-80.33411 25.774434)
38598068,3400 SW 27TH AVE APT 1701,Miami,FL,33133,1075000.0,2.0,2.5,1886.0,POINT(-80.237883 25.729653)
38598072,4610 NW 7TH ST,Miami,FL,33126,140000.0,2.0,1.0,2692.0,POINT(-80.270966 25.778488)
38598079,546 SW 1ST ST APT 209,Miami,FL,33130,111100.0,4.0,2.0,1213.0,POINT(-80.203669 25.772536)
38598073,4560 NW 7TH ST,Miami,FL,33126,120000.0,3.253236331756704,1.0,1210.0,POINT(-80.270585 25.778485)
38598086,546 SW 1ST ST APT 508,Miami,FL,33130,578501.0567366581,2.0,1.0,791.0,POINT(-80.203669 25.772536)
38598085,8302 SW 81ST TER,Miami,FL,33143,471500.0,3.0,2.0,1514.0,POINT(-80.328244 25.693739)
38598098,8420 SW 81ST LN,Miami,FL,33143,260000.0,5.0,3.0,3624.0,POINT(-80.331055 25.693893)
38598102,310 CENTRAL BLVD,Miami,FL,33144,610000.0,4.0,3.0,3677.0,POINT(-80.324064 25.766564)
38598108,3000 FLORIDA AVE # 457,Miami,FL,33133,27587600.0,1.0,1.0,731.0,POINT(-80.241013 25.728672)
38598109,1231 SW 73RD PL,Miami,FL,33144,578501.0567366581,3.0,2.0,3387.0,POINT(-80.314669 25.75862)
38598124,8224 SW 81ST TER,Miami,FL,33143,118000.0,3.0,2.0,1408.0,POINT(-80.327501 25.693761)
38598131,2734 BIRD AVE APT 303,Miami,FL,33133,82000.0,1.0,1.0,558.0,POINT(-80.238395 25.735198)
38598127,1800 NE 114TH ST # 2,Miami,FL,33181,309000.0,2.0,3.0,1950.0,POINT(-80.162905 25.880995)
38598144,333 S MIAMI AVE,Miami,FL,33130,505000.0,3.253236331756704,2.4041736648413257,147895.0,POINT(-80.193031 25.770799)
38598159,3000 FLORIDA AVE # 556,Miami,FL,33133,27587600.0,1.0,1.0,415.0,POINT(-80.241013 25.728672)
38598158,9614 NW 5TH AVE,Miami,FL,33150,0.0,5.0,4.0,3297.0,POINT(-80.205956 25.863552)
38598170,3400 SW 27TH AVE APT 204,Miami,FL,33133,410000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598166,8104 SW 81ST TER,Miami,FL,33143,107000.0,2.0,2.0,1282.0,POINT(-80.325124 25.693965)
38598169,20017 SW 122ND CT,Miami,FL,33177,438000.0,3.0,2.5,1892.0,POINT(-80.389586 25.580465)
38598176,507 NW 96TH ST,Miami,FL,33150,578501.0567366581,3.0,1.0,1878.0,POINT(-80.206178 25.863604)
38598181,1155 BRICKELL BAY DR APT 2401,Miami,FL,33131,250000.0,2.0,2.0,1200.0,POINT(-80.189109 25.762165)
38598184,410 NW 44TH AVE,Miami,FL,33126,578501.0567366581,4.0,2.0,2992.0,POINT(-80.268607 25.776105)
38598187,8451 NW 93RD ST,Miami,FL,33166,17425200.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.3094 25.8223)
38598197,138 NE 107TH ST,Miami,FL,33161,329800.0,2.0,1.0,1438.0,POINT(-80.194999 25.873111)
38598204,950 BRICKELL BAY DR APT 902,Miami,FL,33131,578501.0567366581,1.0,1.0,692.0,POINT(-80.190169 25.76501)
38598209,475 NW 45TH AVE,Miami,FL,33126,380000.0,4.0,2.0,2475.0,POINT(-80.269152 25.776768)
38598208,3150 NW 38TH ST,Miami,FL,33142,27000.0,4.0,2.0,1950.0,POINT(-80.247515 25.810145)
38598203,2315 NW 35TH ST,Miami,FL,33142,578501.0567366581,2.0,1.0,1536.0,POINT(-80.23449 25.808619)
38598214,950 BRICKELL BAY DR APT 502,Miami,FL,33131,245000.0,1.0,1.0,692.0,POINT(-80.190169 25.76501)
38598212,4501 NW 6TH ST,Miami,FL,33126,185000.0,3.0,2.0,2070.0,POINT(-80.269502 25.77819)
38598213,1695 NW 110TH AVE STE 306,Miami,FL,33172,520000.0,3.253236331756704,2.4041736648413257,1130.0,POINT(-80.373808 25.789659)
38598217,1695 NW 110TH AVE STE 313,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,720.0,POINT(-80.373808 25.789659)
38598222,537 NW 96TH ST,Miami,FL,33150,46500.0,2.0,2.0,1032.0,POINT(-80.206453 25.863547)
38598227,370 NW 85TH CT # 1807,Miami,FL,33126,135000.0,2.0,2.5,1024.0,POINT(-80.334111 25.774435)
38598250,3020 SW 4TH AVE,Miami,FL,33129,578501.0567366581,3.0,2.5,2781.0,POINT(-80.213402 25.754114)
38598247,950 BRICKELL BAY DR APT 500,Miami,FL,33131,578501.0567366581,1.0,1.0,704.0,POINT(-80.190169 25.76501)
38598243,4551 NW 6TH ST,Miami,FL,33126,578501.0567366581,2.0,1.0,1561.0,POINT(-80.27039 25.778197)
38598253,8775 PARK BLVD APT 511,Miami,FL,33172,68000.0,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598251,1695 NW 110TH AVE STE 303,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1130.0,POINT(-80.373808 25.789659)
38598264,7291 SW 13TH TER,Miami,FL,33144,117000.0,3.0,2.0,2037.0,POINT(-80.313614 25.757945)
38598273,3400 SW 27TH AVE APT 1201,Miami,FL,33133,1160000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598272,475 NW 85TH CT # 1312,Miami,FL,33126,295000.0,3.0,2.5,1246.0,POINT(-80.334267 25.774481)
38598271,7700 SW 78TH ST,Miami,FL,33143,735000.0,4.0,3.5,8279.0,POINT(-80.317965 25.697234)
38598279,3400 SW 27TH AVE # 180,Miami,FL,33133,1625000.0,5.0,4.5,4000.0,POINT(-80.237883 25.729653)
38598276,950 BRICKELL BAY DR APT 802,Miami,FL,33131,230000.0,1.0,1.0,692.0,POINT(-80.190169 25.76501)
38598288,1175 NE MIAMI GARDENS DR # 303,Miami,FL,33179,180000.0,2.0,2.0,1135.0,POINT(-80.17775 25.945851)
38598286,1695 NW 110TH AVE STE 314,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,770.0,POINT(-80.373808 25.789659)
38598289,4511 NW 6TH ST,Miami,FL,33126,578501.0567366581,2.0,1.0,1671.0,POINT(-80.269663 25.77819)
38598296,8775 PARK BLVD APT 508,Miami,FL,33172,143000.0,1.0,2.0,839.0,POINT(-80.337998 25.773512)
38598299,1695 NW 110TH AVE STE 107,Miami,FL,33172,1548000.0,3.253236331756704,2.4041736648413257,3000.0,POINT(-80.373808 25.789659)
38598300,1695 NW 110TH AVE STE 213,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,770.0,POINT(-80.373808 25.789659)
38598298,8166 NW 46TH TER,Miami,FL,33166,845500.0,5.0,4.0,4028.0,POINT(-80.32901 25.815147)
38598309,1901 SW 12TH AVE,Miami,FL,33129,165000.0,6.0,5.0,3931.0,POINT(-80.213906 25.754706)
38598314,950 BRICKELL BAY DR APT 302,Miami,FL,33131,578501.0567366581,1.0,1.0,692.0,POINT(-80.190169 25.76501)
38598317,870 NE 75TH ST,Miami,FL,33138,578501.0567366581,2.0,3.0,1913.0,POINT(-80.178503 25.843997)
38598324,632 NE 76TH ST,Miami,FL,33138,385000.0,3.0,3.0,1727.0,POINT(-80.183891 25.844756)
38598327,3400 SW 27TH AVE APT 2001,Miami,FL,33133,1675000.0,3.0,3.5,2859.0,POINT(-80.237883 25.729653)
38598328,1501 NE 191ST ST APT C313,Miami,FL,33179,43000.0,1.0,1.5,898.0,POINT(-80.170153 25.951752)
38598338,3400 SW 27TH AVE APT 2103,Miami,FL,33133,1745000.0,3.0,3.5,2859.0,POINT(-80.237883 25.729653)
38598332,50 BISCAYNE BLVD STE 2307,Miami,FL,33132,228000.0,1.0,1.0,700.0,POINT(-80.188214 25.77482)
38598334,8037 NW 45TH ST,Miami,FL,33166,1175000.0,3.0,2.5,2859.0,POINT(-80.329018 25.814866)
38598345,20619 NE 7TH PL,Miami,FL,33179,382000.0,3.0,3.5,1662.0,POINT(-80.188326 25.965365)
38598347,8775 PARK BLVD APT 514,Miami,FL,33172,145000.0,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598361,20639 NE 7TH PL,Miami,FL,33179,377500.0,3.0,2.5,1485.0,POINT(-80.188326 25.965365)
38598369,1451 PALANCIA AVE,Miami,FL,33146,765000.0,3.0,2.0,2593.0,POINT(-80.28374 25.729694)
38598373,50 BISCAYNE BLVD APT 2507,Miami,FL,33132,245000.0,1.0,1.0,800.0,POINT(-80.188214 25.77482)
38598370,4540 NW 7TH ST,Miami,FL,33126,18500.0,3.253236331756704,2.4041736648413257,1210.0,POINT(-80.27022 25.778482)
38598377,3050 NW 49TH ST,Miami,FL,33142,578501.0567366581,3.0,1.0,1429.0,POINT(-80.245643 25.81911)
38598371,20651 NE 7TH PL,Miami,FL,33179,375800.0,3.0,3.0,1320.0,POINT(-80.188326 25.965365)
38598379,20627 NE 7TH PL,Miami,FL,33179,371300.0,3.0,2.5,1485.0,POINT(-80.188326 25.965365)
38598390,546 SW 1ST ST APT 312,Miami,FL,33130,56000.0,2.0,1.0,755.0,POINT(-80.203669 25.772536)
38598389,546 SW 1ST ST APT 611,Miami,FL,33130,578501.0567366581,1.0,1.0,605.0,POINT(-80.203669 25.772536)
38598388,7720 SW 78TH ST,Miami,FL,33143,965000.0,5.0,6.0,11055.0,POINT(-80.3184 25.697115)
38598397,1331 SW 73RD PL,Miami,FL,33144,402100.0,3.0,1.0,1807.0,POINT(-80.314639 25.757889)
38598405,546 SW 1ST ST APT 511,Miami,FL,33130,43900.0,1.0,1.0,605.0,POINT(-80.203669 25.772536)
38598412,101 NE 1ST AVE,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,34648.0,POINT(-80.191824 25.775371)
38598411,1695 NW 110TH AVE STE 207,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1180.0,POINT(-80.373808 25.789659)
38598413,1695 NW 110TH AVE STE 215,Miami,FL,33172,390000.0,3.253236331756704,2.4041736648413257,850.0,POINT(-80.373808 25.789659)
38598417,545 NW 96TH ST,Miami,FL,33150,59000.0,2.0,1.0,1161.0,POINT(-80.206591 25.863545)
38598430,415 NW 85TH PL # 1701,Miami,FL,33126,0.0,3.0,2.5,1174.0,POINT(-80.33411 25.774434)
38598434,2734 BIRD AVE APT 101,Miami,FL,33133,62000.0,1.0,1.0,465.0,POINT(-80.238395 25.735198)
38598431,8121 NW 46TH TER,Miami,FL,33166,751600.0,3.0,2.5,2859.0,POINT(-80.32901 25.815147)
38598443,8775 PARK BLVD APT 509,Miami,FL,33172,145000.0,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598453,4541 NW 6TH ST,Miami,FL,33126,170000.0,2.0,2.0,1659.0,POINT(-80.270213 25.778195)
38598447,20643 NE 7TH PL,Miami,FL,33179,348300.0,3.0,2.5,1403.0,POINT(-80.188326 25.965365)
38598455,1695 NW 110TH AVE STE 206,Miami,FL,33172,1037500.0,3.253236331756704,2.4041736648413257,1130.0,POINT(-80.373808 25.789659)
38598463,1825 SW 12TH AVE,Miami,FL,33129,655000.0,3.0,2.0,2473.0,POINT(-80.213909 25.754981)
38598471,50 BISCAYNE BLVD APT 507,Miami,FL,33132,170000.0,3.253236331756704,1.0,436.0,POINT(-80.188214 25.77482)
38598474,1800 NE 114TH ST # 7,Miami,FL,33181,126000.0,1.0,2.0,1460.0,POINT(-80.162905 25.880995)
38598470,8300 SW 81ST TER,Miami,FL,33143,578501.0567366581,3.0,2.0,1408.0,POINT(-80.328167 25.693748)
38598469,1241 SW 73RD PL,Miami,FL,33144,85000.0,2.0,1.0,1404.0,POINT(-80.314668 25.758447)
38598477,1501 NE 191ST ST APT C312,Miami,FL,33179,73100.0,1.0,1.5,898.0,POINT(-80.170153 25.951752)
38598483,8775 PARK BLVD APT 510,Miami,FL,33172,578501.0567366581,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598480,1695 NW 110TH AVE STE 201,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1270.0,POINT(-80.373808 25.789659)
38598481,8070 NW 47TH TER,Miami,FL,33166,1500000.0,5.0,4.0,4028.0,POINT(-80.327851 25.815845)
38598484,680 SW 7TH AVE APT 7,Miami,FL,33130,323000.0,2.0,1.0,703.0,POINT(-80.206054 25.767206)
38598491,4510 NW 7TH ST,Miami,FL,33126,85000.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.269669 25.778477)
38598495,8230 SW 81ST TER,Miami,FL,33143,280000.0,2.0,2.0,1282.0,POINT(-80.327758 25.693753)
38598503,8232 SW 81ST TER,Miami,FL,33143,237000.0,3.0,2.0,1514.0,POINT(-80.327837 25.69375)
38598512,3400 SW 27TH AVE APT 1901,Miami,FL,33133,1900000.0,2.0,2.5,1886.0,POINT(-80.237883 25.729653)
38598517,950 BRICKELL BAY DR APT 900,Miami,FL,33131,578501.0567366581,1.0,1.0,704.0,POINT(-80.190169 25.76501)
38598515,1175 NE MIAMI GARDENS DR # 210,Miami,FL,33179,150000.0,2.0,2.0,1135.0,POINT(-80.17775 25.945851)
38598521,3400 SW 27TH AVE APT 701,Miami,FL,33133,860000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598522,3400 SW 27TH AVE APT 1101,Miami,FL,33133,770000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598531,1695 NW 110TH AVE STE 102,Miami,FL,33172,960000.0,3.253236331756704,2.4041736648413257,2260.0,POINT(-80.373808 25.789659)
38598536,2699 NE 203RD ST,Miami,FL,33180,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.148029 25.964183)
38598537,1695 NW 110TH AVE STE 210,Miami,FL,33172,1037500.0,3.253236331756704,2.4041736648413257,810.0,POINT(-80.373808 25.789659)
38598544,2734 BIRD AVE APT 105,Miami,FL,33133,90000.0,1.0,1.0,470.0,POINT(-80.238395 25.735198)
38598552,111 NW 1ST ST STE 2460,Miami,FL,33128,0.0,3.253236331756704,272.0,1489009.0,POINT(-80.196946 25.775984)
38598558,3110 NW 38TH ST,Miami,FL,33142,175000.0,6.0,4.0,2307.0,POINT(-80.246836 25.810168)
38598563,8228 SW 81ST TER,Miami,FL,33143,303500.0,3.0,2.0,1514.0,POINT(-80.327684 25.693755)
38598573,3001 NW 46TH ST,Miami,FL,33142,163000.0,3.253236331756704,2.4041736648413257,1574.0,POINT(-80.245114 25.817286)
38598579,742 NE 90TH ST UNIT 401,Miami,FL,33138,320000.0,2.0,2.0,1270.0,POINT(-80.182143 25.857011)
38598584,546 SW 1ST ST APT 311,Miami,FL,33130,578501.0567366581,1.0,1.0,605.0,POINT(-80.203669 25.772536)
38598585,20635 NE 7TH PL,Miami,FL,33179,362400.0,3.0,3.0,1320.0,POINT(-80.188326 25.965365)
38598590,3081 DAY AVE # 3081,Miami,FL,33133,445000.0,3.0,2.0,1900.0,POINT(-80.242504 25.732009)
38598595,4520 NW 7TH ST,Miami,FL,33126,115000.0,3.253236331756704,1.0,1141.0,POINT(-80.269879 25.778481)
38598588,1695 NW 110TH AVE STE 103,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,2260.0,POINT(-80.373808 25.789659)
38598599,1695 NW 110TH AVE STE 109,Miami,FL,33172,2780000.0,3.253236331756704,2.4041736648413257,3550.0,POINT(-80.373808 25.789659)
38598602,12243 SW 82ND TER,Miami,FL,33183,610000.0,5.0,4.5,4140.0,POINT(-80.391233 25.691385)
38598609,8121 NW 45TH ST,Miami,FL,33166,932600.0,4.0,3.0,3997.0,POINT(-80.329018 25.814866)
38598614,528 NW 97TH ST,Miami,FL,33150,125000.0,2.0,1.0,1488.0,POINT(-80.206331 25.863975)
38598611,370 NW 85TH CT # 1806,Miami,FL,33126,578501.0567366581,2.0,2.5,1024.0,POINT(-80.334111 25.774435)
38598617,1695 NW 110TH AVE STE 317,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,2420.0,POINT(-80.373808 25.789659)
38598626,3400 SW 27TH AVE APT 1903,Miami,FL,33133,1500000.0,2.0,2.5,1886.0,POINT(-80.237883 25.729653)
38598621,2734 BIRD AVE APT 104,Miami,FL,33133,104000.0,1.0,1.0,534.0,POINT(-80.238395 25.735198)
38598632,3130 NW 38TH ST,Miami,FL,33142,578501.0567366581,2.0,1.0,1308.0,POINT(-80.247077 25.810164)
38598633,415 NW 85TH PL # 1704,Miami,FL,33126,578501.0567366581,1.0,1.5,800.0,POINT(-80.33411 25.774434)
38598642,4561 NW 6TH ST,Miami,FL,33126,120000.0,2.0,1.0,1295.0,POINT(-80.270577 25.778199)
38598643,50 BISCAYNE BLVD APT 405,Miami,FL,33132,640000.0,3.253236331756704,1.5,449.0,POINT(-80.188214 25.77482)
38598644,3400 SW 27TH AVE APT 304,Miami,FL,33133,680000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598650,950 BRICKELL BAY DR APT 1502,Miami,FL,33131,239900.0,1.0,1.0,688.0,POINT(-80.190169 25.76501)
38598647,1695 NW 110TH AVE STE 214,Miami,FL,33172,318500.0,3.253236331756704,2.4041736648413257,770.0,POINT(-80.373808 25.789659)
38598645,20647 NE 7TH PL,Miami,FL,33179,380800.0,3.0,3.5,1662.0,POINT(-80.188326 25.965365)
38598656,3400 SW 27TH AVE APT 1601,Miami,FL,33133,1050000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598651,50 BISCAYNE BLVD APT 805,Miami,FL,33132,280000.0,3.253236331756704,1.0,449.0,POINT(-80.188214 25.77482)
38598658,546 SW 1ST ST APT 607,Miami,FL,33130,578501.0567366581,2.0,1.0,789.0,POINT(-80.203669 25.772536)
38598660,1695 NW 110TH AVE STE 220,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1130.0,POINT(-80.373808 25.789659)
38598671,104 SW 9TH ST APT 1204,Miami,FL,33130,91900.0,3.0,2.0,1100.0,POINT(-80.195919 25.765054)
38598673,2390 NW 36TH ST,Miami,FL,33142,50000.0,3.253236331756704,2.4041736648413257,460.0,POINT(-80.235912 25.80895)
38598676,950 BRICKELL BAY DR APT 2502,Miami,FL,33131,317000.0,1.0,1.0,688.0,POINT(-80.190169 25.76501)
38598677,370 NW 85TH CT # 1809,Miami,FL,33126,77500.0,1.0,1.5,800.0,POINT(-80.334111 25.774435)
38598679,370 NW 85TH CT # 1810,Miami,FL,33126,578501.0567366581,1.0,1.5,800.0,POINT(-80.334111 25.774435)
38598688,3400 SW 27TH AVE APT 1404,Miami,FL,33133,620000.0,2.0,2.5,1666.0,POINT(-80.237883 25.729653)
38598687,19380 NE 26TH AVE UNIT 304,Miami,FL,33180,210000.0,3.253236331756704,1.0,964.0,POINT(-80.150108 25.95447)
38598695,3400 SW 27TH AVE APT 804,Miami,FL,33133,650000.0,2.0,2.5,1666.0,POINT(-80.237883 25.729653)
38598689,50 BISCAYNE BLVD APT 1805,Miami,FL,33132,180000.0,1.0,1.0,845.0,POINT(-80.188214 25.77482)
38598694,8775 PARK BLVD APT 519,Miami,FL,33172,578501.0567366581,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598690,2555 NE 193RD ST UNIT 2106,Miami,FL,33180,578501.0567366581,3.0,2.5,1376.0,POINT(-80.149994 25.953926)
38598699,50 BISCAYNE BLVD APT 1505,Miami,FL,33132,280000.0,1.0,1.0,845.0,POINT(-80.188214 25.77482)
38598697,2555 NE 193RD ST UNIT 2114,Miami,FL,33180,340000.0,3.0,2.5,1275.0,POINT(-80.149994 25.953926)
38598701,19380 NE 26TH AVE STE 106,Miami,FL,33180,3200000.0,3.253236331756704,2.4041736648413257,1202.0,POINT(-80.150108 25.95447)
38598708,720 SW 2ND ST APT 3,Miami,FL,33130,578501.0567366581,2.0,1.5,810.0,POINT(-80.20651 25.771527)
38598709,8218 SW 81ST TER,Miami,FL,33143,364000.0,3.0,2.0,1514.0,POINT(-80.327254 25.693763)
38598706,20433 NW 4TH CT,Miami,FL,33169,434600.0,3.0,2.5,1584.0,POINT(-80.210107 25.96179)
38598717,720 SW 2ND ST APT 2,Miami,FL,33130,65000.0,2.0,1.5,810.0,POINT(-80.20651 25.771527)
38598716,3400 SW 27TH AVE APT 1504,Miami,FL,33133,1600000.0,2.0,2.5,1666.0,POINT(-80.237883 25.729653)
38598714,8950 NE 8TH AVE APT 505,Miami,FL,33138,114900.0,2.0,2.0,914.0,POINT(-80.18151 25.857436)
38598715,19380 NE 26TH AVE UNIT 305,Miami,FL,33180,355000.0,3.253236331756704,1.0,964.0,POINT(-80.150108 25.95447)
38598721,8950 NE 8TH AVE APT 507,Miami,FL,33138,578501.0567366581,2.0,2.0,932.0,POINT(-80.18151 25.857436)
38598720,2561 NE 193RD ST UNIT 1204,Miami,FL,33180,336000.0,2.0,2.5,1282.0,POINT(-80.149896 25.953915)
38598728,950 BRICKELL BAY DR APT 1400,Miami,FL,33131,350000.0,1.0,1.0,774.0,POINT(-80.190169 25.76501)
38598727,950 BRICKELL BAY DR APT 2802,Miami,FL,33131,578501.0567366581,1.0,1.0,688.0,POINT(-80.190169 25.76501)
38598730,950 BRICKELL BAY DR APT 3302,Miami,FL,33131,223000.0,1.0,1.0,688.0,POINT(-80.190169 25.76501)
38598733,8775 PARK BLVD APT 516,Miami,FL,33172,78000.0,2.0,2.0,1194.0,POINT(-80.337998 25.773512)
38598731,2561 NE 193RD ST UNIT 1203,Miami,FL,33180,447000.0,2.0,2.5,1282.0,POINT(-80.149896 25.953915)
38598736,370 NW 85TH CT # 1808,Miami,FL,33126,0.0,2.0,2.5,1024.0,POINT(-80.334111 25.774435)
38598737,19401 W DIXIE HWY,Miami,FL,33180,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.148177 25.954849)
38598738,2555 NE 193RD ST UNIT 2112,Miami,FL,33180,405000.0,3.0,2.5,1376.0,POINT(-80.149994 25.953926)
38598741,3400 SW 27TH AVE APT 404,Miami,FL,33133,695000.0,2.0,2.5,1530.0,POINT(-80.237883 25.729653)
38598743,190 SW 8TH ST,Miami,FL,33130,9250000.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.197084 25.766008)
38598744,19380 NE 26TH AVE STE 102,Miami,FL,33180,3200000.0,3.253236331756704,2.4041736648413257,1182.0,POINT(-80.150108 25.95447)
38598749,50 BISCAYNE BLVD APT 1605,Miami,FL,33132,249000.0,1.0,1.0,845.0,POINT(-80.188214 25.77482)
38598754,19380 NE 26TH AVE UNIT 302,Miami,FL,33180,330000.0,2.0,1.0,964.0,POINT(-80.150108 25.95447)
38598755,19380 NE 26TH AVE UNIT 306,Miami,FL,33180,210000.0,3.253236331756704,1.0,980.0,POINT(-80.150108 25.95447)
38598766,720 SW 2ND ST # 7,Miami,FL,33130,578501.0567366581,2.0,1.5,810.0,POINT(-80.20651 25.771527)
38598765,2561 NE 193RD ST UNIT 1107,Miami,FL,33180,410000.0,3.0,2.5,1282.0,POINT(-80.149896 25.953915)
38598778,950 BRICKELL BAY DR APT 1000,Miami,FL,33131,288000.0,1.0,1.0,774.0,POINT(-80.190169 25.76501)
38598772,602 S MIAMI AVE,Miami,FL,33130,3583200.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.193681 25.768036)
